requester_name,requester_path,requested_name,requested_range,requested_type,resolved,resolved_path,resolved_version,latent_candidate
@babel/generator,node_modules/@babel/generator,@jridgewell/gen-mapping,^0.3.5,dependency,True,node_modules/@jridgewell/gen-mapping,0.3.8,False
@babel/generator,node_modules/@babel/generator,@jridgewell/trace-mapping,^0.3.25,dependency,True,node_modules/@jridgewell/trace-mapping,0.3.25,False
@babel/generator,node_modules/@babel/generator,jsesc,^3.0.2,dependency,True,node_modules/jsesc,3.1.0,False
@babel/helper-annotate-as-pure,node_modules/@babel/helper-annotate-as-pure,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-compilation-targets,node_modules/@babel/helper-compilation-targets,@babel/compat-data,^7.25.9,dependency,True,node_modules/@babel/compat-data,7.26.3,False
@babel/helper-compilation-targets,node_modules/@babel/helper-compilation-targets,@babel/helper-validator-option,^7.25.9,dependency,True,node_modules/@babel/helper-validator-option,7.25.9,False
@babel/helper-compilation-targets,node_modules/@babel/helper-compilation-targets,browserslist,^4.24.0,dependency,True,node_modules/browserslist,4.24.3,False
@babel/helper-compilation-targets,node_modules/@babel/helper-compilation-targets,lru-cache,^5.1.1,dependency,True,node_modules/lru-cache,5.1.1,False
@babel/helper-compilation-targets,node_modules/@babel/helper-compilation-targets,semver,^6.3.1,dependency,True,node_modules/@babel/helper-compilation-targets/node_modules/semver,6.3.1,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/helper-annotate-as-pure,^7.25.9,dependency,True,node_modules/@babel/helper-annotate-as-pure,7.25.9,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/helper-member-expression-to-functions,^7.25.9,dependency,True,node_modules/@babel/helper-member-expression-to-functions,7.25.9,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/helper-optimise-call-expression,^7.25.9,dependency,True,node_modules/@babel/helper-optimise-call-expression,7.25.9,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/helper-replace-supers,^7.25.9,dependency,True,node_modules/@babel/helper-replace-supers,7.25.9,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/helper-skip-transparent-expression-wrappers,^7.25.9,dependency,True,node_modules/@babel/helper-skip-transparent-expression-wrappers,7.25.9,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,semver,^6.3.1,dependency,True,node_modules/@babel/helper-create-class-features-plugin/node_modules/semver,6.3.1,False
@babel/helper-create-class-features-plugin,node_modules/@babel/helper-create-class-features-plugin,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-create-regexp-features-plugin,node_modules/@babel/helper-create-regexp-features-plugin,@babel/helper-annotate-as-pure,^7.25.9,dependency,True,node_modules/@babel/helper-annotate-as-pure,7.25.9,False
@babel/helper-create-regexp-features-plugin,node_modules/@babel/helper-create-regexp-features-plugin,regexpu-core,^6.2.0,dependency,True,node_modules/regexpu-core,6.2.0,False
@babel/helper-create-regexp-features-plugin,node_modules/@babel/helper-create-regexp-features-plugin,semver,^6.3.1,dependency,True,node_modules/@babel/helper-create-regexp-features-plugin/node_modules/semver,6.3.1,False
@babel/helper-create-regexp-features-plugin,node_modules/@babel/helper-create-regexp-features-plugin,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,@babel/helper-compilation-targets,^7.22.6,dependency,True,node_modules/@babel/helper-compilation-targets,7.25.9,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,@babel/helper-plugin-utils,^7.22.5,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,debug,^4.1.1,dependency,True,node_modules/debug,4.4.0,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,lodash.debounce,^4.0.8,dependency,True,node_modules/lodash.debounce,4.0.8,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,resolve,^1.14.2,dependency,True,node_modules/resolve,1.22.8,False
@babel/helper-define-polyfill-provider,node_modules/@babel/helper-define-polyfill-provider,@babel/core,^7.4.0 || ^8.0.0-0 <8.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-member-expression-to-functions,node_modules/@babel/helper-member-expression-to-functions,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-member-expression-to-functions,node_modules/@babel/helper-member-expression-to-functions,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-module-imports,node_modules/@babel/helper-module-imports,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-module-imports,node_modules/@babel/helper-module-imports,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-module-transforms,node_modules/@babel/helper-module-transforms,@babel/helper-module-imports,^7.25.9,dependency,True,node_modules/@babel/helper-module-imports,7.25.9,False
@babel/helper-module-transforms,node_modules/@babel/helper-module-transforms,@babel/helper-validator-identifier,^7.25.9,dependency,True,node_modules/@babel/helper-validator-identifier,7.25.9,False
@babel/helper-module-transforms,node_modules/@babel/helper-module-transforms,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-module-transforms,node_modules/@babel/helper-module-transforms,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-optimise-call-expression,node_modules/@babel/helper-optimise-call-expression,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-remap-async-to-generator,node_modules/@babel/helper-remap-async-to-generator,@babel/helper-annotate-as-pure,^7.25.9,dependency,True,node_modules/@babel/helper-annotate-as-pure,7.25.9,False
@babel/helper-remap-async-to-generator,node_modules/@babel/helper-remap-async-to-generator,@babel/helper-wrap-function,^7.25.9,dependency,True,node_modules/@babel/helper-wrap-function,7.25.9,False
@babel/helper-remap-async-to-generator,node_modules/@babel/helper-remap-async-to-generator,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-remap-async-to-generator,node_modules/@babel/helper-remap-async-to-generator,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-replace-supers,node_modules/@babel/helper-replace-supers,@babel/helper-member-expression-to-functions,^7.25.9,dependency,True,node_modules/@babel/helper-member-expression-to-functions,7.25.9,False
@babel/helper-replace-supers,node_modules/@babel/helper-replace-supers,@babel/helper-optimise-call-expression,^7.25.9,dependency,True,node_modules/@babel/helper-optimise-call-expression,7.25.9,False
@babel/helper-replace-supers,node_modules/@babel/helper-replace-supers,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-replace-supers,node_modules/@babel/helper-replace-supers,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/helper-skip-transparent-expression-wrappers,node_modules/@babel/helper-skip-transparent-expression-wrappers,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-skip-transparent-expression-wrappers,node_modules/@babel/helper-skip-transparent-expression-wrappers,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-split-export-declaration,node_modules/@babel/helper-split-export-declaration,@babel/types,^7.24.7,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helper-wrap-function,node_modules/@babel/helper-wrap-function,@babel/template,^7.25.9,dependency,True,node_modules/@babel/template,7.25.9,False
@babel/helper-wrap-function,node_modules/@babel/helper-wrap-function,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/helper-wrap-function,node_modules/@babel/helper-wrap-function,@babel/types,^7.25.9,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/helpers,node_modules/@babel/helpers,@babel/template,^7.25.9,dependency,True,node_modules/@babel/template,7.25.9,False
@babel/helpers,node_modules/@babel/helpers,@babel/types,^7.26.0,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/parser,node_modules/@babel/parser,@babel/types,^7.26.3,dependency,True,node_modules/@babel/types,7.26.3,False
@babel/plugin-bugfix-firefox-class-in-computed-class-key,node_modules/@babel/plugin-bugfix-firefox-class-in-computed-class-key,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-bugfix-firefox-class-in-computed-class-key,node_modules/@babel/plugin-bugfix-firefox-class-in-computed-class-key,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/plugin-bugfix-firefox-class-in-computed-class-key,node_modules/@babel/plugin-bugfix-firefox-class-in-computed-class-key,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-bugfix-safari-class-field-initializer-scope,node_modules/@babel/plugin-bugfix-safari-class-field-initializer-scope,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-bugfix-safari-class-field-initializer-scope,node_modules/@babel/plugin-bugfix-safari-class-field-initializer-scope,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,node_modules/@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,node_modules/@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,node_modules/@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,node_modules/@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/helper-skip-transparent-expression-wrappers,^7.25.9,dependency,True,node_modules/@babel/helper-skip-transparent-expression-wrappers,7.25.9,False
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,node_modules/@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/plugin-transform-optional-chaining,^7.25.9,dependency,True,node_modules/@babel/plugin-transform-optional-chaining,7.25.9,False
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,node_modules/@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/core,^7.13.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,node_modules/@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,node_modules/@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,node_modules/@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-proposal-private-property-in-object,node_modules/@babel/plugin-proposal-private-property-in-object,@babel/core,^7.0.0-0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-syntax-import-assertions,node_modules/@babel/plugin-syntax-import-assertions,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-syntax-import-assertions,node_modules/@babel/plugin-syntax-import-assertions,@babel/core,^7.0.0-0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-syntax-import-attributes,node_modules/@babel/plugin-syntax-import-attributes,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-syntax-import-attributes,node_modules/@babel/plugin-syntax-import-attributes,@babel/core,^7.0.0-0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-syntax-unicode-sets-regex,node_modules/@babel/plugin-syntax-unicode-sets-regex,@babel/helper-create-regexp-features-plugin,^7.18.6,dependency,True,node_modules/@babel/helper-create-regexp-features-plugin,7.26.3,False
@babel/plugin-syntax-unicode-sets-regex,node_modules/@babel/plugin-syntax-unicode-sets-regex,@babel/helper-plugin-utils,^7.18.6,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-syntax-unicode-sets-regex,node_modules/@babel/plugin-syntax-unicode-sets-regex,@babel/core,^7.0.0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-transform-arrow-functions,node_modules/@babel/plugin-transform-arrow-functions,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-transform-arrow-functions,node_modules/@babel/plugin-transform-arrow-functions,@babel/core,^7.0.0-0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-transform-async-generator-functions,node_modules/@babel/plugin-transform-async-generator-functions,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-transform-async-generator-functions,node_modules/@babel/plugin-transform-async-generator-functions,@babel/helper-remap-async-to-generator,^7.25.9,dependency,True,node_modules/@babel/helper-remap-async-to-generator,7.25.9,False
@babel/plugin-transform-async-generator-functions,node_modules/@babel/plugin-transform-async-generator-functions,@babel/traverse,^7.25.9,dependency,True,node_modules/@babel/traverse,7.26.4,False
@babel/plugin-transform-async-generator-functions,node_modules/@babel/plugin-transform-async-generator-functions,@babel/core,^7.0.0-0,peer,True,node_modules/@babel/core,7.26.0,False
@babel/plugin-transform-async-to-generator,node_modules/@babel/plugin-transform-async-to-generator,@babel/helper-module-imports,^7.25.9,dependency,True,node_modules/@babel/helper-module-imports,7.25.9,False
@babel/plugin-transform-async-to-generator,node_modules/@babel/plugin-transform-async-to-generator,@babel/helper-plugin-utils,^7.25.9,dependency,True,node_modules/@babel/helper-plugin-utils,7.25.9,False
@babel/plugin-transform-async-to-generator,node_modules/@babel/plugin-transform-async-to-generator,@babel/helper-remap-async-to-generator,^7.25.9,dependency,True,node_modules/@babel/helper-remap-async-to-generator,7.25.9,False
